frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
66,0.31139728,0.32973045,0.17402099,0.29720318,0.9115572,0.0,0.46596658,0.0632091,1.0,0.9332503,0.4906095,0.13455766,0.19312142,1.0,0.27153897,0.028117625,0.999551,0.5474518,0.05488436,0.1362311
67,0.3031049,0.32230031,0.24470772,0.30139518,0.9091646,1.0,0.510982,0.11465769,1.0,0.944943,0.4913668,0.12259926,0.1901698,1.0,0.21633768,0.031063242,0.9997929,0.5151018,0.079832874,0.15135723
68,0.25011247,0.39159802,0.22994184,0.23031941,0.8920223,1.0,0.6304001,0.85898703,1.0,0.91290605,0.63459045,0.09650594,0.2551584,1.0,0.25380135,0.03640611,0.99993527,0.43314454,0.04855482,0.48427278
69,0.2860639,0.32760772,0.14986311,0.22317901,0.9263041,1.0,0.6039825,0.9616194,1.0,0.9396368,0.57873297,0.102859594,0.2288608,1.0,0.13720573,0.043781295,0.9997466,0.48556864,0.08469054,0.47046262
70,0.32980394,0.30350608,0.21854922,0.22317901,0.92951614,1.0,0.5858191,0.6836981,1.0,0.9437116,0.7039588,0.023471624,0.21005931,1.0,0.16696367,0.038535,0.9997627,0.5116706,0.021244586,0.32112756
71,0.34555557,0.29239327,0.35823393,0.22249387,0.9328088,1.0,0.623338,0.6841902,1.0,0.9544177,0.6668526,0.025367172,0.15809666,1.0,0.15313491,0.018251983,0.9998055,0.60099983,0.020186601,0.34850875
72,0.344077,0.4347683,0.29587474,0.22566031,0.9203872,1.0,0.5836068,0.1574108,1.0,0.93804246,0.6658435,0.047060452,0.19803897,1.0,0.22925095,0.018394642,0.9985709,0.592296,0.062914774,0.34722418
73,0.30841145,0.3495202,0.36628672,0.25444055,0.9086499,1.0,0.6070819,0.74091387,1.0,0.9293899,0.6748011,0.049999274,0.23851855,1.0,0.19652407,0.045254957,0.9998789,0.486236,0.04082688,0.4723809
74,0.42120743,0.35665426,0.26740435,0.23033588,0.87288696,0.0,0.584693,0.2707253,1.0,0.85345286,0.6004854,0.0918822,0.25022158,1.0,0.25458175,0.053067848,0.99989414,0.5576081,0.13299969,0.38071254
75,0.31572193,0.23791298,0.3507539,0.2301899,0.8756381,1.0,0.65031755,0.6318978,1.0,0.7396347,0.58242506,0.081226245,0.3025786,1.0,0.29398638,0.053137872,0.9996076,0.33163318,0.10614697,0.34086785
76,0.36290264,0.2507131,0.23656198,0.23214619,0.9323885,1.0,0.64294463,0.5549272,0.0,0.9141492,0.6511168,0.030104708,0.27137104,1.0,0.2163799,0.052356806,0.99990356,0.3218149,0.09656674,0.26977187
77,0.42592,0.2924381,0.14619769,0.23214619,0.92485714,1.0,0.5962796,0.28546923,0.0,0.91335565,0.584595,0.047784038,0.26465797,1.0,0.2407857,0.053327285,0.9998635,0.37178916,0.03851431,0.2370617
78,0.4223264,0.3358077,0.17478059,0.24809682,0.9197888,1.0,0.5452254,0.43929192,0.0,0.9405371,0.68026406,0.043445677,0.18076786,1.0,0.2548026,0.018768182,0.9991943,0.5084226,0.09510746,0.1546954
