frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
69,0.3139855,0.2709455,0.2312454,0.44902125,0.25768447,0.0,0.18615822,0.16448672,0.0,0.4070487,0.4409779,0.22626133,0.6125768,0.0,0.63524234,0.66209054,0.07655084,0.077454954,0.20350125,0.047206756
70,0.30518997,0.17840567,0.31090468,0.45094228,0.27728698,0.0,0.19421785,0.13844119,0.0,0.48976415,0.40563217,0.21663675,0.4788674,0.0,0.5512476,0.68327963,0.15348244,0.07348791,0.115967125,0.056740396
71,0.32628274,0.18803902,0.20904467,0.45248717,0.25740138,0.0,0.18597475,0.6214306,0.0,0.5496367,0.4342995,0.22324724,0.38407907,0.0,0.5290505,0.6874672,0.2688568,0.08496423,0.12616894,0.058766305
72,0.33903858,0.16594623,0.17077042,0.45248717,0.24069859,0.0,0.18558735,0.31466448,0.0,0.60213923,0.42442152,0.35431278,0.41970786,0.0,0.4486927,0.72499466,0.56669366,0.04587381,0.061609946,0.074519366
73,0.27195418,0.23786819,0.11738229,0.4517548,0.27900106,0.0,0.17362946,0.24787873,0.0,0.4725905,0.39937627,0.22901843,0.39811912,0.0,0.5530461,0.6610107,0.74788195,0.0874052,0.17463157,0.06790564
74,0.2733589,0.27963763,0.09065504,0.43417245,0.30002514,0.0,0.17838058,0.2615211,0.0,0.4590922,0.40245932,0.32236254,0.4598596,0.0,0.5293605,0.67272425,0.6432052,0.07473113,0.14816138,0.061967332
75,0.28688735,0.23206657,0.06952183,0.44585156,0.3127313,0.0,0.18910946,0.23346306,0.0,0.32725647,0.5534258,0.3429549,0.6038796,0.0,0.5925447,0.6943583,0.6786559,0.05112114,0.11394122,0.045029987
76,0.30601782,0.31083825,0.08997917,0.4663396,0.29675022,0.0,0.27043194,0.10263372,1.0,0.30626976,0.51109946,0.27821475,0.63532233,0.0,0.60020864,0.7313152,0.27030662,0.056602627,0.11097433,0.039637044
77,0.37564015,0.30026028,0.13584201,0.46550977,0.28089905,0.0,0.1842435,0.8687249,1.0,0.5117804,0.5157644,0.3807675,0.532605,0.0,0.6771747,0.66323996,0.4250343,0.056845095,0.11789135,0.046203855
78,0.36363208,0.3206319,0.26011148,0.45284697,0.28149268,0.0,0.22572832,0.62063116,0.0,0.51330245,0.4216918,0.2229228,0.46568897,0.0,0.5891879,0.64290816,0.8016456,0.08970974,0.16672231,0.054083154
79,0.36116415,0.29330707,0.21227932,0.3872819,0.25530407,0.0,0.453594,0.42781115,1.0,0.42972365,0.40011585,0.34773663,0.39736056,0.0,0.60348195,0.5958587,0.8970705,0.10793622,0.11562695,0.15324889
80,0.3893969,0.28252134,0.12802328,0.48106116,0.26047465,0.0,0.22411096,0.36743492,1.0,0.40979797,0.4305115,0.23807855,0.36642155,0.0,0.6470418,0.6023466,0.48477003,0.0931257,0.17586187,0.053569876
81,0.38907084,0.22557017,0.21732463,0.40406254,0.28817743,0.0,0.492364,0.8029795,1.0,0.44248953,0.42102033,0.25781497,0.3781184,0.0,0.66677034,0.5156472,0.92046833,0.10752967,0.34521464,0.24804166
82,0.39894557,0.30574945,0.14518882,0.36572045,0.32329574,0.0,0.4239644,0.81830966,1.0,0.51837975,0.43153727,0.41204444,0.47453737,0.0,0.5449075,0.47609288,0.84581554,0.13294686,0.15023895,0.16940267
83,0.2929286,0.23540398,0.16599798,0.3641636,0.3134469,0.0,0.5193216,0.78013664,1.0,0.367485,0.49588907,0.39345837,0.5328985,0.0,0.7430725,0.49651816,0.7611732,0.0669485,0.2535195,0.15004177
84,0.28467703,0.19925547,0.11743059,0.34363386,0.28625137,0.0,0.484272,0.22051798,1.0,0.39349446,0.6225933,0.20072305,0.5326279,0.0,0.6684648,0.51276964,0.6863872,0.1136053,0.20581464,0.17529567
85,0.36293015,0.42740092,0.08671804,0.32354087,0.25568387,0.0,0.408267,0.24646275,0.0,0.45433575,0.46501365,0.1939528,0.50810426,0.0,0.6568997,0.47214523,0.799419,0.115603395,0.087885424,0.21075794
86,0.3251001,0.3662472,0.14881566,0.31736532,0.28216985,0.0,0.44890097,0.26423326,1.0,0.40367183,0.44766402,0.37626606,0.5185527,0.0,0.5457233,0.5545838,0.3342916,0.10368784,0.07277413,0.19293557
87,0.32267934,0.3748083,0.23391283,0.3200539,0.28202465,0.0,0.47122267,0.34431493,1.0,0.36332837,0.4451607,0.31630635,0.51170045,0.0,0.560031,0.610324,0.25449842,0.07168101,0.15665182,0.1961446
88,0.4222473,0.3158146,0.14231117,0.3244485,0.2925841,0.0,0.4817033,0.5154985,1.0,0.43137246,0.42963126,0.34101063,0.5175734,0.0,0.60750705,0.545284,0.36528647,0.16027398,0.10462429,0.21812324
89,0.41143897,0.380244,0.16107391,0.30990207,0.27687225,0.0,0.47056547,0.3111711,1.0,0.37830454,0.47571856,0.40623114,0.48074615,0.0,0.682314,0.49688932,0.43381375,0.18895674,0.08624959,0.20402074
