frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
71,39_dg_1.mp4,0.28624183,0.34446138,0.5186936,0.47200048,0.36054268,0.0,0.33789733,0.7365384,0.0,0.35902277,0.5766954,0.2233989,0.32405677,1.0,0.34239718,0.3225517,0.95280904,0.4597895,0.13487996,0.070915334
72,39_dg_1.mp4,0.3111908,0.30388898,0.27846405,0.4543263,0.44117117,0.0,0.53590244,0.19244651,0.0,0.36854833,0.5910198,0.22343583,0.35440472,1.0,0.33285147,0.45901498,0.8524575,0.60129905,0.104771405,0.06824171
73,39_dg_1.mp4,0.2567219,0.2886911,0.31135342,0.49150914,0.39945692,0.0,0.41957825,0.26357695,0.0,0.525345,0.5488249,0.2776489,0.33616027,1.0,0.47992286,0.26242155,0.97375387,0.38100213,0.06996736,0.037519142
74,39_dg_1.mp4,0.28799033,0.32542136,0.32080597,0.48902854,0.41023734,0.0,0.31969616,0.42362437,0.0,0.55740297,0.45565042,0.26634791,0.37566793,1.0,0.40650222,0.2516914,0.99459934,0.3153651,0.121905655,0.031406716
75,39_dg_1.mp4,0.38208342,0.29486877,0.21340767,0.4653464,0.41228023,0.0,0.45251906,0.85861003,0.0,0.43389365,0.509597,0.3250336,0.36115408,1.0,0.43229464,0.25004846,0.96288437,0.3169129,0.14244117,0.043584067
76,39_dg_1.mp4,0.29767329,0.31211248,0.39668375,0.43296945,0.3943792,0.0,0.39103267,0.80762345,0.0,0.55824584,0.51740426,0.27226487,0.40238807,1.0,0.39120698,0.19238928,0.99332786,0.44910473,0.03171017,0.032220528
77,39_dg_1.mp4,0.31200895,0.38314456,0.29709688,0.46126857,0.4080661,0.0,0.44288236,0.16574545,0.0,0.43243456,0.5072442,0.41904408,0.32632574,1.0,0.36626774,0.2429636,0.98554194,0.5826351,0.083185725,0.09567394
78,39_dg_1.mp4,0.32113588,0.26770246,0.334566,0.4874709,0.45625392,1.0,0.37529638,0.48837104,0.0,0.38970703,0.6394745,0.40179104,0.36585763,1.0,0.44405532,0.4693355,0.9835067,0.3971015,0.0560982,0.031304456
0,21_dg_1.mp4,0.5848518,0.28884763,0.12086958,0.2717579,0.28310272,0.0,0.21692178,0.07034761,1.0,0.29892695,0.22779821,0.5686346,0.50053644,0.0,0.49268803,0.347517,0.9927771,0.68961036,0.22817166,0.50210893
1,21_dg_1.mp4,0.5477595,0.39300463,0.21530764,0.24378821,0.3274605,0.0,0.30870372,0.22457333,1.0,0.46956143,0.30287758,0.64082736,0.49693927,0.0,0.49783066,0.471736,0.9857653,0.58814436,0.17315048,0.6389591
2,21_dg_1.mp4,0.5465905,0.33196506,0.2513433,0.24727248,0.3163494,0.0,0.21876453,0.47407642,0.0,0.37856984,0.26685154,0.63464206,0.47836655,0.0,0.5367891,0.46498138,0.98934144,0.3068415,0.23484245,0.5067109
3,21_dg_1.mp4,0.49982983,0.37422964,0.07873641,0.2725785,0.31241646,0.0,0.41243225,0.35652897,1.0,0.21807738,0.38979486,0.57101226,0.64537424,0.0,0.69369245,0.20132549,0.9684226,0.78906226,0.20671998,0.774885
4,21_dg_1.mp4,0.4422272,0.3634981,0.12911119,0.24593538,0.36044645,0.0,0.31298065,0.61412156,1.0,0.3112693,0.32490492,0.6218932,0.51410335,0.0,0.6882531,0.5641839,0.9500516,0.40497452,0.40167162,0.78070146
5,21_dg_1.mp4,0.52568465,0.3801813,0.11470402,0.24870421,0.32947537,0.0,0.36919641,0.52212715,1.0,0.30018592,0.3858302,0.6346701,0.53489137,0.0,0.6444552,0.60352856,0.9912861,0.45127383,0.39775112,0.7822656
6,21_dg_1.mp4,0.5724151,0.4665419,0.16146891,0.25227702,0.3148847,0.0,0.27939817,0.24567287,0.0,0.39313543,0.34237558,0.64243305,0.6099575,0.0,0.65520024,0.51258606,0.9876968,0.3101728,0.3414337,0.6931071
7,21_dg_1.mp4,0.56570345,0.448765,0.08643316,0.23924671,0.33074322,0.0,0.31250745,0.3085532,1.0,0.28843552,0.3640825,0.42153153,0.6039852,0.0,0.5550202,0.54517514,0.9540967,0.24748226,0.4335677,0.64298946
8,21_dg_1.mp4,0.42855492,0.4390075,0.06364356,0.28418353,0.31684515,0.0,0.22806293,0.38163468,1.0,0.2880533,0.28011426,0.36671767,0.6324506,0.0,0.70879346,0.73317397,0.6240901,0.29681906,0.66043043,0.5060831
9,21_dg_1.mp4,0.41914505,0.37174642,0.07597354,0.26914632,0.34399566,0.0,0.21495587,0.065936506,1.0,0.2612503,0.23928805,0.3138947,0.528383,0.0,0.587673,0.6027173,0.84976095,0.22056761,0.699343,0.43552884
10,21_dg_1.mp4,0.4309773,0.36886472,0.060241,0.2973957,0.33419332,0.0,0.22893618,0.17569704,1.0,0.27343485,0.2792172,0.2704608,0.6019506,0.0,0.5749415,0.6675708,0.9226463,0.45106256,0.34891358,0.4884951
11,21_dg_1.mp4,0.5276406,0.39598307,0.089226395,0.31230682,0.3370015,0.0,0.29414076,0.13188073,0.0,0.27716118,0.3814877,0.2943073,0.5911383,0.0,0.73186195,0.52672476,0.711307,0.33278278,0.5910915,0.7364079
12,21_dg_1.mp4,0.4337535,0.37718284,0.08990542,0.29727012,0.34090078,0.0,0.25048608,0.28522462,1.0,0.28514934,0.3449239,0.399422,0.58478725,0.0,0.616896,0.5619182,0.9386998,0.31463376,0.7170657,0.44090706
13,21_dg_1.mp4,0.5316139,0.41226447,0.06062002,0.31572887,0.32732043,0.0,0.20607902,0.03607576,0.0,0.24530602,0.38367364,0.396826,0.46232867,0.0,0.5085642,0.57584095,0.95113033,0.57912695,0.4258385,0.48885813
14,21_dg_1.mp4,0.4115177,0.37030658,0.1639998,0.30645588,0.34316376,0.0,0.2753545,0.18382986,1.0,0.3347941,0.48276234,0.39414078,0.520839,0.0,0.63730454,0.43329105,0.70738345,0.25975713,0.78274393,0.4491567
15,21_dg_1.mp4,0.43068317,0.38995528,0.113585316,0.31661916,0.36308375,0.0,0.29337668,0.77308995,1.0,0.32143342,0.46207696,0.387164,0.49009678,0.0,0.618677,0.50143474,0.76509035,0.24131824,0.7933195,0.4691482
16,21_dg_1.mp4,0.5488964,0.39357,0.09847688,0.2419375,0.34994924,0.0,0.38890654,0.14418717,1.0,0.50894916,0.41078803,0.2772091,0.5081935,0.0,0.5497943,0.6800468,0.8885078,0.49236977,0.6461374,0.7465766
17,21_dg_1.mp4,0.5672161,0.3674392,0.20554927,0.27540296,0.35318598,0.0,0.37835908,0.07804462,1.0,0.3108387,0.5281963,0.29794854,0.5326435,0.0,0.7292953,0.645746,0.7153772,0.34486127,0.5518616,0.77765816
18,21_dg_1.mp4,0.6312637,0.58333135,0.22216779,0.23427348,0.33709204,0.0,0.2590553,0.028412659,1.0,0.40760058,0.44289464,0.2858969,0.5071345,0.0,0.45425066,0.5875756,0.7110713,0.34394115,0.27557433,0.9047283
19,21_dg_1.mp4,0.6087534,0.48573026,0.2357387,0.2425429,0.34928852,0.0,0.27835992,0.012966126,1.0,0.5497616,0.4642159,0.3021017,0.57430893,0.0,0.43832466,0.4741387,0.48198846,0.4477378,0.18430686,0.9043094
20,21_dg_1.mp4,0.6120608,0.4373693,0.24057324,0.24752265,0.3231789,0.0,0.30359173,0.009672381,1.0,0.3974251,0.38525128,0.1929444,0.5318348,0.0,0.44812894,0.512627,0.38348454,0.44172123,0.28879708,0.88045275
21,21_dg_1.mp4,0.48752803,0.4529843,0.1727997,0.21819091,0.32192215,0.0,0.3080026,0.054631628,1.0,0.51847446,0.38561916,0.2766576,0.59760994,0.0,0.50772905,0.45155823,0.57451004,0.53242314,0.39459494,0.9162113
22,21_dg_1.mp4,0.5432441,0.44490457,0.36414057,0.24908012,0.4721489,1.0,0.36260888,0.099966355,1.0,0.47078273,0.6620476,0.4929317,0.5727963,0.0,0.6217151,0.6247648,0.4189801,0.5262673,0.2759626,0.8847044
23,21_dg_1.mp4,0.37980723,0.30566722,0.6782123,0.25381574,0.36592603,1.0,0.46749783,0.085635066,1.0,0.41741836,0.4493007,0.4498325,0.54334706,0.0,0.52823323,0.4019866,0.8362738,0.37833574,0.019316042,0.8627665
24,21_dg_1.mp4,0.30798873,0.24146986,0.7124368,0.21983495,0.3357831,0.0,0.40694407,0.11198366,1.0,0.5050719,0.4403045,0.40617326,0.5372209,0.0,0.3307583,0.55234164,0.5256806,0.5650873,0.12034963,0.8598415
25,21_dg_1.mp4,0.30438748,0.28656626,0.50458527,0.22203736,0.32968938,1.0,0.4252227,0.07439958,1.0,0.40564603,0.36082193,0.668948,0.45625362,0.0,0.38755006,0.45378637,0.4987327,0.3358042,0.0253144,0.7881645
26,21_dg_1.mp4,0.2936193,0.3093903,0.6313859,0.2400288,0.3968904,1.0,0.44203562,0.068103775,1.0,0.3705835,0.42777327,0.3675628,0.47693098,0.0,0.42531735,0.35408777,0.91365945,0.36080033,0.036674283,0.8414554
27,21_dg_1.mp4,0.32713288,0.2979233,0.59343094,0.22554144,0.40857682,0.0,0.4319753,0.17931198,1.0,0.30290267,0.40092105,0.35658228,0.47290263,0.0,0.37841934,0.41067997,0.7914701,0.23035647,0.05103325,0.7829801
28,21_dg_1.mp4,0.37055618,0.3087192,0.5511412,0.25908536,0.37262028,1.0,0.35999173,0.2603326,1.0,0.5149126,0.296774,0.49532217,0.48558933,0.0,0.35336232,0.38441658,0.99725986,0.34009206,0.10596109,0.6857374
29,21_dg_1.mp4,0.33015332,0.28883144,0.631619,0.26114902,0.3957281,1.0,0.3388317,0.21226162,1.0,0.41444063,0.39476055,0.27992633,0.4592939,0.0,0.6275042,0.50741297,0.9666071,0.22592875,0.08310158,0.69801974
30,21_dg_1.mp4,0.3402162,0.2666997,0.63352275,0.25203326,0.4012216,1.0,0.32083693,0.023206824,1.0,0.40588358,0.4784441,0.32871148,0.44528317,0.0,0.65823,0.6194722,0.9698702,0.24361087,0.027085232,0.71122074
31,21_dg_1.mp4,0.34138063,0.3134518,0.770029,0.25322786,0.3590283,0.0,0.4109286,0.74027556,1.0,0.44086105,0.4515832,0.5053591,0.43844438,0.0,0.40363705,0.29635152,0.9817421,0.33260873,0.17967899,0.75037277
32,21_dg_1.mp4,0.30726096,0.26688963,0.7897668,0.24862735,0.29390162,1.0,0.3552703,0.18182905,1.0,0.44624498,0.40576756,0.34693614,0.45929953,0.0,0.4385064,0.57016003,0.8921392,0.38393557,0.07963781,0.6815829
33,21_dg_1.mp4,0.36471987,0.26015297,0.78972447,0.22499989,0.3019371,0.0,0.40624106,0.115460776,1.0,0.28037292,0.3318542,0.24403264,0.42533094,0.0,0.36952397,0.40638512,0.9260932,0.3988073,0.12061766,0.7023242
34,21_dg_1.mp4,0.36913326,0.27767906,0.7148061,0.22499989,0.30741403,0.0,0.38092688,0.20635805,1.0,0.32106325,0.4365928,0.23940425,0.43293816,0.0,0.39025167,0.47639355,0.8879119,0.3554322,0.11156731,0.6885395
35,21_dg_1.mp4,0.32731238,0.39106855,0.7521735,0.24963753,0.36751077,1.0,0.50155836,0.23117794,1.0,0.31879616,0.4644758,0.49428037,0.39768028,0.0,0.59157974,0.5634131,0.9756623,0.22567727,0.08916128,0.61749864
36,21_dg_1.mp4,0.3762315,0.30339953,0.7895108,0.2884755,0.34165192,1.0,0.44112763,0.060616992,1.0,0.27600712,0.4596814,0.548062,0.41958532,0.0,0.5696735,0.4357074,0.7025667,0.3703574,0.050206997,0.6212567
37,21_dg_1.mp4,0.36604545,0.31389868,0.84173506,0.28868967,0.35242423,1.0,0.41828102,0.022403196,1.0,0.43557227,0.45415637,0.3752716,0.48395306,0.0,0.47951344,0.27500042,0.99104184,0.38894504,0.070472166,0.64799494
38,21_dg_1.mp4,0.34669,0.34434432,0.53263617,0.24362472,0.24506602,1.0,0.36822668,0.23952554,1.0,0.32953396,0.33874497,0.32015985,0.47991407,0.0,0.43802693,0.279085,0.9970065,0.38301754,0.109890245,0.59175885
39,21_dg_1.mp4,0.38964644,0.22403938,0.6490954,0.27740428,0.35537824,1.0,0.4373446,0.265751,1.0,0.5103751,0.39823923,0.33133954,0.4949807,0.0,0.58781016,0.25770867,0.9942707,0.4930717,0.065808825,0.6629102
0,33_dg_1.mp4,0.1672729,0.078236714,0.18893449,0.41519967,0.09555559,1.0,0.09975648,0.00059530325,1.0,0.05306786,0.4661847,0.2975436,0.61209637,0.0,0.73026055,0.7514161,0.0005663451,0.055425126,0.7197411,0.079766035
1,33_dg_1.mp4,0.1752413,0.08011607,0.3162335,0.41715965,0.10775392,1.0,0.10237911,0.002475902,1.0,0.055356886,0.5333443,0.24658464,0.63072,0.0,0.7413118,0.7397517,0.0010455477,0.04179515,0.5607169,0.07243999
2,33_dg_1.mp4,0.19457792,0.10442061,0.27313232,0.4688086,0.10386434,1.0,0.10511648,0.009165529,1.0,0.037941758,0.4576623,0.4505946,0.6702279,0.0,0.67920244,0.8013814,0.0005488851,0.0562094,0.6845825,0.061768625
3,33_dg_1.mp4,0.16435397,0.084870666,0.22806506,0.42968616,0.09774021,1.0,0.10059476,0.007984466,1.0,0.031046974,0.5641751,0.223929,0.65635425,0.0,0.6783156,0.7589905,0.0033408978,0.042530444,0.62915725,0.064167194
4,33_dg_1.mp4,0.16590184,0.09363279,0.3183856,0.43193117,0.09645771,1.0,0.10174818,0.009670961,1.0,0.030035777,0.56949306,0.22668949,0.6801938,0.0,0.70867676,0.78638315,0.0022941642,0.040109005,0.7407867,0.055321902
5,33_dg_1.mp4,0.24967942,0.122388735,0.14711592,0.39759135,0.11676278,0.0,0.10683517,0.008310939,1.0,0.063673645,0.5765997,0.3060161,0.704729,0.0,0.6942997,0.67629665,0.0044653094,0.040090553,0.70986044,0.09388331
6,33_dg_1.mp4,0.1983461,0.12372179,0.43672168,0.40624067,0.14959525,0.0,0.123041034,0.017091885,1.0,0.07427875,0.59975106,0.35591957,0.6842733,0.0,0.7196929,0.8100826,0.08880331,0.06030817,0.81295013,0.06418651
7,33_dg_1.mp4,0.19691023,0.11765147,0.56596714,0.38740152,0.18663323,0.0,0.14636064,0.33321565,1.0,0.07418729,0.5581637,0.45652467,0.6392776,0.0,0.6848838,0.5294571,0.4228086,0.106685966,0.348181,0.06514395
8,33_dg_1.mp4,0.2722505,0.10779168,0.7843197,0.3326477,0.3398497,0.0,0.1829155,0.06263693,1.0,0.17897946,0.53654647,0.70214146,0.56430423,1.0,0.7121502,0.06846067,0.9946808,0.1053436,0.095454976,0.05964308
9,33_dg_1.mp4,0.25288516,0.100544125,0.8002206,0.3314017,0.33621886,0.0,0.18777864,0.16745287,1.0,0.14816518,0.5912166,0.68582076,0.55002666,1.0,0.68815434,0.07835044,0.99734616,0.11168697,0.06984863,0.057587665
10,33_dg_1.mp4,0.23693947,0.101290844,0.8321139,0.33071798,0.42329893,1.0,0.3308851,0.8703997,1.0,0.14229892,0.5178233,0.5880689,0.37315202,1.0,0.50414765,0.017753653,0.99806625,0.53525424,0.07814509,0.080333725
11,33_dg_1.mp4,0.23425731,0.09491915,0.8623743,0.33163145,0.40478355,1.0,0.3131751,0.5660282,1.0,0.13030808,0.54896533,0.62928665,0.36358652,1.0,0.52548814,0.010547786,0.99936444,0.5434178,0.03976252,0.082001954
12,33_dg_1.mp4,0.2881591,0.09386618,0.8037368,0.32783332,0.4655676,1.0,0.21786767,0.51911736,1.0,0.2373823,0.40499648,0.6463005,0.3915715,1.0,0.42789966,0.028100928,0.99894196,0.29483694,0.016028915,0.0616348
13,33_dg_1.mp4,0.29172072,0.10274858,0.864544,0.33572453,0.54315495,1.0,0.22479421,0.13967305,1.0,0.24666975,0.37460542,0.38818923,0.4193592,1.0,0.3583592,0.029513504,0.9984627,0.26455152,0.051170293,0.062257726
14,33_dg_1.mp4,0.30566254,0.10120989,0.85494,0.33846313,0.55078965,1.0,0.21389106,0.05866936,1.0,0.24730316,0.41266635,0.59909135,0.4193565,1.0,0.37283757,0.040192455,0.9978309,0.242919,0.029914135,0.056302804
15,33_dg_1.mp4,0.27586752,0.115761116,0.8726289,0.34321094,0.5294691,0.0,0.21514207,0.1038724,1.0,0.19504985,0.47730142,0.50186694,0.3391657,1.0,0.44774154,0.024782615,0.9970061,0.2738361,0.08741105,0.059132963
16,33_dg_1.mp4,0.23034297,0.11950017,0.7868635,0.34088254,0.47257632,0.0,0.26647896,0.1399486,1.0,0.14978296,0.4861082,0.4876847,0.38455257,1.0,0.34819922,0.013104702,0.9991359,0.6987811,0.068246,0.056606237
17,33_dg_1.mp4,0.2509326,0.11282998,0.82992196,0.34966683,0.49373522,1.0,0.22848572,0.21067089,1.0,0.12042366,0.41871974,0.6936199,0.3544761,1.0,0.37757844,0.03732841,0.9983644,0.62999046,0.06776361,0.08004764
18,33_dg_1.mp4,0.26267007,0.08702446,0.8759805,0.3430574,0.49062774,1.0,0.29980728,0.36367768,1.0,0.14413783,0.4304081,0.46741244,0.28034166,1.0,0.3476034,0.0109026255,0.9965745,0.62785065,0.062452056,0.088887505
19,33_dg_1.mp4,0.23909381,0.07979075,0.9120721,0.34981883,0.48947844,0.0,0.29116586,0.27227804,1.0,0.14308906,0.4031214,0.5364079,0.26222017,1.0,0.29792035,0.011137668,0.9992581,0.61267996,0.0874089,0.08477852
20,33_dg_1.mp4,0.2705554,0.088308655,0.8716046,0.34981883,0.5039673,1.0,0.2504785,0.3341859,1.0,0.15167727,0.4893637,0.74644494,0.3377989,1.0,0.55711275,0.016735598,0.99882394,0.64080024,0.20700909,0.092576325
21,33_dg_1.mp4,0.2605327,0.11927532,0.87289095,0.34981883,0.5005049,1.0,0.25637463,0.2446556,1.0,0.14118597,0.45947945,0.68034524,0.32202753,1.0,0.45644063,0.017430207,0.99932384,0.6640403,0.20099257,0.09357156
22,33_dg_1.mp4,0.32539693,0.101098135,0.66121054,0.33148697,0.39412424,0.0,0.16851377,0.09924394,1.0,0.23122948,0.57994515,0.7636211,0.6538612,1.0,0.5874731,0.23908672,0.6930846,0.07968695,0.18107004,0.10669968
23,33_dg_1.mp4,0.2140466,0.11633293,0.6312536,0.32911038,0.337151,1.0,0.17206158,0.050315388,1.0,0.18451194,0.7039263,0.578823,0.66527843,1.0,0.53854024,0.50587493,0.81508905,0.1457021,0.16916373,0.06274671
24,33_dg_1.mp4,0.27534166,0.103494026,0.6446606,0.32647976,0.36000594,1.0,0.16663453,0.10290624,1.0,0.14482574,0.66443914,0.64212275,0.65600866,1.0,0.61346215,0.4702532,0.88477844,0.11464089,0.094269775,0.057820804
25,33_dg_1.mp4,0.25619614,0.09795713,0.57668024,0.33079594,0.26612774,1.0,0.17722842,0.052237585,1.0,0.10810221,0.7257556,0.51771003,0.6693804,0.0,0.7975381,0.69459695,0.7779546,0.24770851,0.25746033,0.06416009
26,33_dg_1.mp4,0.26536933,0.09075164,0.5426708,0.33079594,0.26612774,1.0,0.15622936,0.24620843,1.0,0.11388858,0.71442765,0.44230434,0.66819674,0.0,0.76871127,0.6502089,0.87519854,0.25097433,0.28706086,0.05624666
27,33_dg_1.mp4,0.26241928,0.08723825,0.78549504,0.33463272,0.3214514,1.0,0.16175845,0.10319368,1.0,0.10573957,0.65240693,0.4081771,0.6208573,1.0,0.8296794,0.453913,0.9933323,0.2506484,0.18346454,0.08214775
28,33_dg_1.mp4,0.29216203,0.10328251,0.65697217,0.32747152,0.3297002,1.0,0.1678222,0.030967964,1.0,0.16015768,0.5992691,0.38663146,0.632017,1.0,0.7059743,0.16097881,0.9874271,0.15648493,0.110291414,0.050353747
29,33_dg_1.mp4,0.27461067,0.116486974,0.80903274,0.33256522,0.32457253,1.0,0.16144413,0.2881751,1.0,0.11650845,0.62180793,0.47377306,0.6308908,1.0,0.8062552,0.12038406,0.9833573,0.24803379,0.35720086,0.08480024
30,33_dg_1.mp4,0.2316783,0.092473045,0.7360323,0.33522052,0.34021795,1.0,0.17186236,0.40217593,1.0,0.11054945,0.61576307,0.47446084,0.6095683,1.0,0.81161505,0.1591327,0.9863105,0.22587466,0.35409847,0.07619958
31,33_dg_1.mp4,0.25537005,0.09044869,0.7945055,0.33647367,0.34021795,1.0,0.16764306,0.47805867,1.0,0.12793449,0.65210783,0.47435245,0.60460246,1.0,0.79704905,0.10087051,0.9917462,0.26540574,0.31868583,0.08510929
32,33_dg_1.mp4,0.23721753,0.08627901,0.8163889,0.33181018,0.38716513,1.0,0.17302336,0.28261197,1.0,0.17550398,0.6036859,0.57153565,0.6223349,1.0,0.7557179,0.2845621,0.9887136,0.23472732,0.38702887,0.054331437
33,33_dg_1.mp4,0.25735012,0.09507365,0.8227941,0.33053952,0.37735996,1.0,0.17579241,0.35430506,1.0,0.16564973,0.5762635,0.4691121,0.6381986,1.0,0.7424517,0.1206569,0.99467367,0.32937077,0.25383005,0.06609898
34,33_dg_1.mp4,0.2625049,0.09191628,0.793373,0.334283,0.37735996,1.0,0.17773038,0.74587065,1.0,0.16871436,0.6173138,0.49204352,0.64142644,1.0,0.73026156,0.10492758,0.98654455,0.18614411,0.20687954,0.08285459
35,33_dg_1.mp4,0.2912519,0.07502125,0.81511134,0.33446246,0.37735996,1.0,0.17427777,0.34511465,1.0,0.15178476,0.5986472,0.4576434,0.6336995,1.0,0.64172095,0.111005045,0.99704117,0.20473574,0.33776635,0.06345677
36,33_dg_1.mp4,0.22929327,0.08872924,0.7447704,0.3357142,0.38716513,1.0,0.17611477,0.5322718,1.0,0.16074564,0.61074346,0.48033258,0.6110329,1.0,0.6912497,0.10387446,0.9949941,0.21773037,0.26355433,0.064140014
37,33_dg_1.mp4,0.3131281,0.08360447,0.6889087,0.32837683,0.3024484,1.0,0.171795,0.045972813,1.0,0.11268308,0.66443527,0.40863636,0.687607,1.0,0.7700746,0.71300495,0.9339799,0.15064788,0.15232576,0.0641874
38,33_dg_1.mp4,0.27064303,0.08514327,0.7798064,0.33344418,0.30532172,1.0,0.17721795,0.11422318,1.0,0.13147184,0.5830963,0.4999658,0.6566845,1.0,0.7089659,0.67237914,0.9423128,0.20424885,0.29606014,0.054626286
39,33_dg_1.mp4,0.29189888,0.08939251,0.79868,0.32800573,0.30251107,1.0,0.18159918,0.06737557,1.0,0.13266252,0.60463685,0.62869006,0.64600074,1.0,0.7317211,0.7075014,0.54092145,0.10441985,0.3545198,0.05397395
40,33_dg_1.mp4,0.29450917,0.09617058,0.7104584,0.35059285,0.27409828,1.0,0.1629617,0.02491618,1.0,0.08435203,0.65607125,0.36003193,0.6406029,1.0,0.7754748,0.6411987,0.14660351,0.13787992,0.19926614,0.06387688
41,33_dg_1.mp4,0.3073924,0.093174905,0.7586571,0.35059285,0.26622972,1.0,0.16557097,0.15019397,1.0,0.07779066,0.6280994,0.33752686,0.60830545,1.0,0.7772105,0.7322459,0.6143936,0.14418049,0.3199956,0.041444708
42,33_dg_1.mp4,0.26216558,0.08300391,0.7873808,0.35059285,0.2767578,1.0,0.1888308,0.0068663917,1.0,0.07652077,0.6263411,0.41677624,0.69119775,1.0,0.7324058,0.65381885,0.31067207,0.09162458,0.4151036,0.04588556
43,33_dg_1.mp4,0.28063545,0.083267234,0.86225593,0.3272192,0.31051847,1.0,0.23856717,0.100009754,1.0,0.09153386,0.6609994,0.36446017,0.65036875,1.0,0.7546216,0.71001375,0.36446622,0.17604457,0.6555927,0.08427583
44,33_dg_1.mp4,0.27068126,0.07782254,0.8552748,0.3272192,0.3191267,1.0,0.23703118,0.14296272,1.0,0.07280073,0.6663905,0.36646482,0.64100146,1.0,0.7445963,0.7298123,0.5379498,0.13267207,0.6501022,0.07558324
45,33_dg_1.mp4,0.2721511,0.10725321,0.626209,0.326884,0.33438584,1.0,0.23029232,0.13852926,1.0,0.08619239,0.7073086,0.3374098,0.7126121,1.0,0.749773,0.7734672,0.9844765,0.121779874,0.38109636,0.075622946
46,33_dg_1.mp4,0.28918192,0.11411393,0.65703464,0.326884,0.33438584,1.0,0.22800682,0.14240305,1.0,0.100103036,0.7036795,0.34318864,0.6721355,1.0,0.7594295,0.7717718,0.99280435,0.10187355,0.31830153,0.06387605
47,33_dg_1.mp4,0.24807194,0.09362929,0.75215614,0.35389894,0.31144857,1.0,0.17441854,0.06498462,1.0,0.088095844,0.71118486,0.4349992,0.6120851,1.0,0.80649954,0.30411878,0.9756453,0.117838636,0.3648203,0.043765076
0,25_dg_4.mp4,0.42241323,0.63584423,0.101066805,0.45075217,0.26377928,1.0,0.16433664,0.70034057,0.0,0.44447577,0.56612027,0.31452516,0.5689093,0.0,0.61450005,0.73957276,0.054287978,0.27970386,0.6980766,0.14934479
1,25_dg_4.mp4,0.44507858,0.6319382,0.092488594,0.46403462,0.28889224,0.0,0.20001881,0.38095933,0.0,0.50400925,0.6067015,0.18529946,0.51011145,0.0,0.55001676,0.8340445,0.09683053,0.31674147,0.21059091,0.14557624
2,25_dg_4.mp4,0.39710897,0.564773,0.09721786,0.42236823,0.32200268,1.0,0.17601241,0.7615337,0.0,0.5269134,0.5582309,0.1562567,0.47517422,0.0,0.47753865,0.81212825,0.106494874,0.14351659,0.28384262,0.15483071
3,25_dg_4.mp4,0.4318787,0.56688,0.09575352,0.42317122,0.349528,0.0,0.14542407,0.76706195,0.0,0.55068547,0.55022246,0.11716633,0.5027173,0.0,0.52484447,0.82230127,0.07183642,0.27784976,0.14710303,0.13904701
4,25_dg_4.mp4,0.4080109,0.63629794,0.056393318,0.44792938,0.330111,0.0,0.14290582,0.74902934,0.0,0.42214215,0.53953713,0.2905676,0.44904172,0.0,0.5046945,0.6970594,0.26132268,0.32815927,0.13792697,0.17217228
5,25_dg_4.mp4,0.34227163,0.61967164,0.055600356,0.44543073,0.4222062,1.0,0.1776553,0.018277608,0.0,0.6002684,0.48820865,0.15945631,0.4697578,0.0,0.4853332,0.7848111,0.24103317,0.42021725,0.22518834,0.15678728
6,25_dg_4.mp4,0.3470517,0.6089273,0.18307856,0.34637684,0.40209326,1.0,0.20187049,0.5049084,0.0,0.59206384,0.5212919,0.18822855,0.54796594,0.0,0.55328965,0.77881235,0.054342832,0.3571658,0.16610609,0.11701095
7,25_dg_4.mp4,0.28617594,0.53892463,0.3329009,0.32139814,0.37367976,1.0,0.53083235,0.043835502,0.0,0.5119832,0.57927877,0.5427523,0.6738683,0.0,0.5806104,0.76911294,0.13227251,0.23286848,0.28364205,0.24165554
8,25_dg_4.mp4,0.30258188,0.6109865,0.3883636,0.2969397,0.3456604,1.0,0.35789794,0.039303344,0.0,0.49792948,0.6805933,0.47708616,0.63853717,0.0,0.6375877,0.7813837,0.27442834,0.3150651,0.45303264,0.20513816
9,25_dg_4.mp4,0.29204687,0.4449985,0.2782044,0.31220907,0.45473334,1.0,0.38594085,0.082511984,1.0,0.46960807,0.67074907,0.31025544,0.6434468,0.0,0.5457747,0.7268268,0.3889552,0.19104622,0.3162787,0.19075014
10,25_dg_4.mp4,0.3436001,0.41778266,0.63046443,0.27880967,0.4248235,1.0,0.6634982,0.3251821,0.0,0.5911664,0.6103496,0.33854347,0.5018716,0.0,0.46281454,0.7803517,0.12676099,0.11413068,0.060792048,0.3183021
11,25_dg_4.mp4,0.309992,0.40640798,0.43789655,0.28159493,0.45715412,1.0,0.76117,0.09669346,0.0,0.6936596,0.7009416,0.21245193,0.42637742,0.0,0.64484274,0.76260406,0.0446581,0.055081718,0.25144547,0.19704938
12,25_dg_4.mp4,0.2811018,0.3393096,0.586142,0.2836544,0.45762667,1.0,0.68806344,0.022581853,0.0,0.73103654,0.74534184,0.28447762,0.49891612,0.0,0.6574242,0.7523959,0.0715537,0.08826609,0.21505971,0.24027963
