frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
49,0.3287807,0.18699339,0.4086249,0.21634068,0.47669825,0.0,0.6445693,0.5371565,1.0,0.29485324,0.44796744,0.5128079,0.5841798,1.0,0.69393486,0.07261746,0.972681,0.6676946,0.14705358,0.875745
50,0.34929365,0.18319003,0.53544724,0.23077032,0.29484767,0.0,0.6187961,0.25690708,0.0,0.25152144,0.5069525,0.59619457,0.5127806,0.0,0.51908916,0.048408426,0.9639591,0.4355679,0.19566157,0.9479658
51,0.31701586,0.16591167,0.7067255,0.22899117,0.4082662,0.0,0.537269,0.32126516,0.0,0.32796612,0.36019793,0.6272506,0.48469317,1.0,0.5130581,0.050249886,0.99595296,0.5988898,0.31214562,0.93871367
52,0.35661325,0.15852538,0.61348045,0.22364382,0.5362136,1.0,0.61538905,0.07697715,1.0,0.3255313,0.3762032,0.59809214,0.48638144,1.0,0.45271218,0.040318936,0.99682885,0.57932407,0.37220442,0.9385967
53,0.36225402,0.1398228,0.6793927,0.23862386,0.4533128,1.0,0.5562261,0.54493815,1.0,0.27437145,0.4591291,0.6445395,0.56898165,1.0,0.47247496,0.0492714,0.99551386,0.69712025,0.26825747,0.9390777
54,0.3720538,0.13786088,0.7616465,0.24955423,0.43696535,1.0,0.6452061,0.3651593,1.0,0.19158876,0.47057715,0.63631916,0.5299513,0.0,0.52502203,0.037853576,0.999778,0.5932349,0.18135823,0.9392585
55,0.4541437,0.17182362,0.7307674,0.22600427,0.30733532,1.0,0.54304665,0.6515832,1.0,0.1699129,0.42550418,0.7580836,0.6285867,0.0,0.61334664,0.06517412,0.9926086,0.64397997,0.3499185,0.9147117
56,0.34323117,0.23887952,0.67545825,0.25795978,0.40123338,1.0,0.61215603,0.12252788,1.0,0.3024867,0.543846,0.72055787,0.45872396,1.0,0.6405562,0.04296863,0.9995266,0.69213617,0.09371969,0.9457436
57,0.44129163,0.21250068,0.67169094,0.23357207,0.41557825,0.0,0.5365609,0.35710594,1.0,0.1876018,0.43412483,0.5853846,0.4361445,1.0,0.5765606,0.05611408,0.99899286,0.60120046,0.1258831,0.946618
58,0.3444005,0.29575598,0.56104267,0.26207414,0.29956073,0.0,0.5107555,0.35233563,1.0,0.20822717,0.48127496,0.6439604,0.4387105,1.0,0.5135102,0.038170807,0.99786264,0.49355996,0.19741243,0.93052363
59,0.39962384,0.19728851,0.55168974,0.2793432,0.40136266,1.0,0.5119364,0.6385395,1.0,0.26565245,0.29755652,0.5855491,0.50031215,1.0,0.4957321,0.034791578,0.9978002,0.59571904,0.16065367,0.9329438
60,0.46266875,0.28894028,0.51475215,0.29008374,0.45151904,1.0,0.5076734,0.03443287,1.0,0.25540772,0.37020528,0.3100117,0.42606387,1.0,0.5193806,0.032859072,0.9993411,0.6666099,0.11679006,0.88847136
61,0.3509644,0.23763525,0.48019022,0.27443284,0.37097985,0.0,0.5263629,0.1239625,1.0,0.20389982,0.3640741,0.6083422,0.47715533,1.0,0.54472095,0.061797746,0.995756,0.585341,0.23549059,0.9210967
62,0.2964948,0.3510462,0.3337021,0.29826784,0.18926628,1.0,0.55006486,0.13614827,1.0,0.28402263,0.38913903,0.83061785,0.5230682,1.0,0.5573469,0.112929896,0.9996309,0.43441287,0.25261885,0.9344278
