frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
95,0.36156633,0.30589268,0.12343481,0.22724305,0.91169703,1.0,0.5047926,0.12898986,0.0,0.7700284,0.43860933,0.1790662,0.27719364,1.0,0.04998416,0.01701938,0.9984629,0.8643734,0.022124236,0.91366196
96,0.34173158,0.408693,0.23439199,0.26330057,0.89194584,1.0,0.5903181,0.9852829,1.0,0.91705245,0.37882635,0.19244063,0.21606821,1.0,0.08325441,0.008204166,0.99998677,0.8456323,0.010535854,0.85316914
97,0.34552273,0.20689718,0.12482578,0.25442836,0.91626066,1.0,0.53635514,0.5791044,1.0,0.8650175,0.5281663,0.18867508,0.12964186,1.0,0.090778396,0.0048208763,0.99995935,0.7350657,0.017688107,0.78277475
98,0.33307153,0.21876115,0.42520523,0.29998443,0.8752839,1.0,0.5591026,0.6986244,1.0,0.69372445,0.6453573,0.1875037,0.19756073,1.0,0.076183386,0.0053386353,0.9999943,0.8740538,0.017671883,0.884122
99,0.31902027,0.33093145,0.13076682,0.2767162,0.8800575,1.0,0.4898824,0.76666677,1.0,0.9266071,0.51450855,0.1388958,0.12073939,1.0,0.06045921,0.008418995,0.9999852,0.67863375,0.010441307,0.7434556
100,0.40271568,0.4024157,0.16520485,0.2766712,0.8750057,1.0,0.5415162,0.67507803,1.0,0.7498452,0.50849116,0.1422592,0.1546713,1.0,0.08310188,0.008707206,0.99762374,0.82050157,0.04153973,0.5544542
101,0.5338265,0.32223797,0.25945437,0.317733,0.8987813,1.0,0.6687041,0.8789929,0.0,0.9049949,0.50612265,0.104463026,0.13386838,1.0,0.075074956,0.010809695,0.99958223,0.7526713,0.0073133186,0.8038619
102,0.42020535,0.19911133,0.5830997,0.42565632,0.8999036,1.0,0.6790501,0.4161689,0.0,0.54056823,0.597608,0.10907517,0.1686588,1.0,0.039186828,0.0062643876,0.9999565,0.6647881,0.0058656167,0.6552153
103,0.4308568,0.29491645,0.5789605,0.3213062,0.85272145,1.0,0.75127,0.60578257,1.0,0.82237554,0.6813624,0.09877639,0.15514484,1.0,0.06447962,0.007428088,0.9997881,0.66447693,0.03518012,0.80252534
104,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,
108,0.45008188,0.24120438,0.30513653,0.25425968,0.85779625,1.0,0.61019737,0.19394797,1.0,0.70077807,0.5784771,0.11312619,0.14784443,1.0,0.055199187,0.008414899,0.999876,0.8011896,0.011971895,0.9131543
109,0.54984695,0.22816518,0.25317085,0.2460731,0.86025095,1.0,0.6328714,0.9589146,0.0,0.67174375,0.534781,0.16174226,0.13377617,1.0,0.0990181,0.0077668764,0.9999403,0.78349066,0.0067832945,0.8956758
110,0.37348142,0.18411924,0.61186284,0.32121304,0.86551875,1.0,0.68872565,0.51287246,1.0,0.5948309,0.4905661,0.13738462,0.17808555,1.0,0.053453922,0.008163813,0.99900705,0.73637706,0.011951703,0.89714193
111,0.6169426,0.33387798,0.31939954,0.2849733,0.8162991,1.0,0.61080104,0.9373378,1.0,0.6760739,0.48141575,0.30532044,0.16068149,1.0,0.10189809,0.007271612,0.9986174,0.788955,0.01861727,0.92563766
112,0.5486478,0.22476974,0.5072804,0.24075314,0.8688053,1.0,0.5971226,0.7656767,1.0,0.6338016,0.6539433,0.21293037,0.17984721,1.0,0.10352783,0.009240073,0.99878067,0.64606994,0.016247474,0.9133258
113,0.63359416,0.34998894,0.4168385,0.27740142,0.8788407,1.0,0.556944,0.5762491,1.0,0.71685827,0.4795688,0.3007574,0.17619492,1.0,0.052160326,0.008492187,0.9998547,0.72316074,0.013487613,0.8928322
114,0.61781675,0.21411732,0.3222558,0.27580997,0.8346601,1.0,0.60201854,0.9651747,1.0,0.7871195,0.4974554,0.35887235,0.12497289,1.0,0.08944476,0.006572124,0.9995771,0.6818353,0.020890715,0.85804075
115,0.49595964,0.18365698,0.8099065,0.265218,0.8592722,1.0,0.6978172,0.3724885,1.0,0.6419425,0.41439098,0.40421417,0.11622132,1.0,0.09588272,0.007296969,0.9991492,0.7740091,0.036740296,0.7796567
116,0.6340677,0.26307598,0.62830716,0.23240396,0.8792514,1.0,0.5900289,0.50948894,1.0,0.7638234,0.5712779,0.34327605,0.12368652,1.0,0.06354267,0.007464684,0.9957371,0.8479925,0.023279583,0.85084695
117,0.52503574,0.23321705,0.71077865,0.26201975,0.69114697,0.0,0.6415351,0.7159608,1.0,0.44145837,0.41040277,0.26794282,0.13898048,1.0,0.2674408,0.0076101497,0.9988997,0.7066029,0.08721105,0.727759
118,0.607844,0.20554571,0.5047445,0.2377312,0.74483585,1.0,0.59912217,0.5350911,1.0,0.43177867,0.41858307,0.30145812,0.18727252,1.0,0.1699427,0.0068220547,0.9987663,0.7960149,0.019683598,0.8323753
